app_name,price,avg_rating,rating_count,size_mb,primary_genre,content_rating,language_count,has_iap,has_support_url,min_ios,is_game_center,age_days,update_recency_days
Pomodoro Focus Timer: To Do,0.0,4,9,44.626944,Productivity,4+,1,0,0,17.0,0,1492,3
Bento Focus · Focus Timer,0.0,4.07024,242,102.85056,Productivity,4+,1,0,0,15.1,0,1327,17
Stay Focused: Countdown Timer,0.0,5,1,10.274816,Productivity,4+,3,0,0,13.0,0,1522,1480
FocusMate: Screen Time Control,0.0,4,14,59.72992,Productivity,4+,1,0,0,17.0,0,157,12
Focal - Tasks in Focus,0.0,4.78571,42,56.951808,Productivity,4+,1,0,0,12.0,0,1933,1299
Creative Focus,0.0,5,1,18.558976,Productivity,4+,1,0,0,16.6,0,63,21
Breathe Sleep Focus Mindllama,0.0,4.89062,8219,301.228032,Health & Fitness,4+,12,0,0,16.0,0,1079,70
Focus Watch - Stay Focused,0.0,4.65137,109,75.350016,Productivity,4+,3,0,0,9.3,0,3861,2633
Focus Fish,0.0,5,1,195.611648,Productivity,4+,1,0,0,13.0,0,2,1
Mind the Focus,4.99,3.33333,3,12.192768,Productivity,4+,2,0,0,18.6,0,660,5
Meow Clock - Keep focused,0.0,4.66912,136,51.057664,Utilities,4+,9,0,0,11.0,0,1820,934
Capybara Focus·Pomodoro Timer,0.0,4.97222,36,60.935168,Productivity,4+,8,0,0,16,0,619,16
Pomo Timer - Focus & Study,0.0,5,14,12.40576,Productivity,4+,2,0,0,14.0,0,1770,1416
Pomodoro Timer | Stay Focused,0.0,4.92593,27,15.976448,Productivity,4+,1,0,0,17.0,0,297,159
"Clarify: ADHD Organizer, Timer",0.0,4.33741,2374,439.11168,Health & Fitness,4+,3,0,0,17.0,0,807,2
Win Focus: ADHD Focus Timer,0.0,4.8,15,260.619264,Productivity,4+,1,0,0,13.0,0,449,280
GoblinX - AI focus & habits,0.0,4.47499,120,126.897152,Productivity,12+,1,0,0,16,0,819,28
AvocaDO - Time & focus Keeper,0.0,4.60268,448,185.457664,Productivity,4+,7,0,0,13.0,0,1445,931
Pomodoro Focus Timer - YouCan,0.0,4.59459,74,30.32576,Productivity,4+,5,0,0,16.1,0,912,442
BlankPage - stay focused,0.0,4.4644,323,51.946496,Productivity,4+,2,0,0,15.6,0,1622,63
Limit: Screen Time for Focus,0.0,3.42857,7,57.05216,Productivity,4+,6,0,0,16.1,0,634,104
Stay Focused App/Site Blocker,0.0,4.4207,618,11.727872,Productivity,4+,15,0,0,16.6,0,1029,102
Focus - Train your Brain,0.0,4.76053,760,242.510848,Health & Fitness,4+,1,0,0,15.0,0,1113,4
Mars Craft - Focus Build Timer,0.0,4.59406,404,257.606656,Productivity,4+,10,0,0,10.0,0,2670,1955
FocusBand Brain Training,0.0,3.75,4,75.199488,Health & Fitness,4+,1,0,0,8.0,0,3809,2079
Deep Wave Focus,0.0,5,2,46.64832,Lifestyle,4+,1,0,0,17.2,0,76,15
DOS Focus,0.0,4,1,28.453888,Productivity,4+,1,0,0,15.1,0,33,28
Cub: Self Care Pet & Focus,0.0,4.70096,2809,146.714624,Health & Fitness,12+,1,0,0,16.4,0,839,4
Focus Pets: stay focused,0.0,4.66667,3,168.370176,Productivity,4+,1,0,0,16.6,0,183,120
Orange - Focus Timer,0.0,5,3,28.860416,Productivity,4+,1,0,0,10.3,0,3025,2028
FocusFishing - Focus Timer,0.0,5,1,105.076736,Productivity,4+,5,0,0,17.0,0,23,2
WeFocus: App Blocker & Focus,0.0,4.85714,7,11.169792,Productivity,4+,1,0,0,17.0,0,24,2
(Not Boring) Vibes,0.0,4.87032,1951,308.508672,Health & Fitness,4+,2,0,0,18.0,0,876,14
Deep Focus Flow Timer,0.0,5,2,21.495808,Productivity,4+,3,0,0,18.0,0,226,162
Sue’s Focused Travels (Pro),0.99,4.8,15,72.506368,Productivity,4+,3,0,0,13.0,0,2050,1435
ADHD planner & focus organizer,0.0,5,2,18.853888,Productivity,17+,1,0,0,18.0,0,28,0
ScreenTime+ | Focus App Block,0.0,4.35294,17,28.343296,Productivity,4+,2,0,0,16.0,0,1158,1102
Focus Task: Focus on one thing,0.0,4.37255,51,10.167296,Productivity,4+,1,0,0,12.0,0,3088,1784
Actions: To Do List Organizer,0.0,4.6417,9601,251.19232,Productivity,4+,12,0,0,15.0,0,2835,17
Pomodrop: Focus & Breathing,0.99,5,1,3.633152,Productivity,4+,6,0,0,17.6,0,239,64
Study Circle - The Focus App,0.0,4.75,16,111.635456,Education,4+,7,0,0,13,0,660,21
Focus Bear Pomodoro Timer,0.59,5,2,4.299776,Productivity,4+,1,0,0,16.0,0,434,420
Thiro,0.0,4.81633,49,66.250752,Productivity,4+,3,0,0,14.0,0,1607,232
Focus Timer & Keeper - Study,0.0,4.88889,9,34.066432,Productivity,4+,24,0,0,16.6,0,1121,148
iDay: Focus. Meditation,0.0,4.68571,70,102.03136,Productivity,4+,3,0,0,10.0,0,2384,1247
Pomodoro focus timer for study,0.0,4.65822,79,48.13824,Productivity,4+,11,0,0,16.6,0,1692,162
Foco - time and focus keeper,0.0,4.5,10,2.997248,Productivity,4+,1,0,0,11.0,0,2649,2616
Focus Dial,3.99,5,5,14.082048,Productivity,4+,1,0,0,18.0,0,333,58
Pomodoro - Focus+,0.0,4.85859,99,21.645312,Productivity,4+,1,0,0,12.4,0,1831,747
Soundscape: Sleep Calm & Focus,0.0,4.88176,1979,109.282304,Health & Fitness,4+,6,0,0,17.0,0,455,0
Focus Bear,0.0,4.83333,6,60.526592,Productivity,4+,2,0,0,16.0,0,233,13
Lock In: Focus Timer & Blocker,0.0,5,5,27.720704,Productivity,4+,1,0,0,17.0,0,203,30
Center - ADHD Focus Music,0.0,4.66667,15,68.873216,Productivity,4+,1,0,0,18.0,0,205,175
Wellness At Your Side,0.0,4.75792,8237,17.562624,Health & Fitness,12+,19,0,0,17.0,0,3942,9
Well Digital,0.0,4.94284,19173,72.679424,Health & Fitness,12+,2,0,0,16.0,0,2159,22
Quabble: Daily Mental Health,0.0,4.78702,2221,428.585984,Health & Fitness,12+,1,0,0,16.1,0,827,1
Wellness Coach,0.0,4.84164,4231,338.244608,Health & Fitness,12+,86,0,0,15.1,0,2549,1
Wellhub (Gympass),0.0,4.37242,7811,107.628544,Health & Fitness,4+,7,0,0,15.1,0,4192,0
Mantra - Daily Affirmations,0.0,4.83974,32154,245.714944,Health & Fitness,4+,8,0,0,14.0,0,3206,294
Personify Health,0.0,4.81855,233319,429.570048,Health & Fitness,4+,21,0,0,16.0,0,4327,3
MWH: Fitness + Wellness,0.0,4.90262,5494,154.277888,Health & Fitness,4+,1,0,0,15.0,0,2179,6
ALO Wellness Club,0.0,4.88978,28400,100.337664,Health & Fitness,4+,1,0,0,15.0,0,4620,15
Daylio Journal - Daily Diary,0.0,4.77292,56249,213.541888,Lifestyle,4+,30,0,0,14.0,0,3221,24
"FORM: Strength, Pilates, Gym",0.0,4.89326,3279,70.77376,Health & Fitness,4+,1,0,0,15.0,0,1512,15
Liven: Discover yourself,0.0,4.42988,27503,184.993792,Health & Fitness,17+,11,0,0,16.0,0,842,0
28 Period & Cycle Tracker,0.0,4.66094,5353,158.953472,Health & Fitness,17+,1,0,0,14.0,0,1123,111
Sol - Let's Grow Together,0.0,4.87031,1172,121.5744,Health & Fitness,4+,1,0,0,14.0,0,2285,18
Navigate Wellbeing,0.0,4.68733,3355,135.631872,Health & Fitness,4+,2,0,0,13.0,0,2516,72
Wellworks For You,0.0,4.29924,1965,37.66784,Health & Fitness,4+,1,0,0,13.0,0,4775,20
Goddess・Women's Wellness Coach,0.0,4.79517,869,190.268416,Health & Fitness,4+,2,0,0,15.6,0,1841,31
The Wellness Corner,0.0,4.38095,21,352.172032,Health & Fitness,4+,12,0,0,15.6,0,3359,90
Fitnexa: AI Wellness Companion,0.0,4.78204,1927,216.846336,Health & Fitness,12+,4,0,0,15.0,0,391,4
Sharecare: Health & Well-being,0.0,4.58094,8438,205.46048,Health & Fitness,12+,1,0,0,15.0,0,3212,48
Therabody,0.0,4.65578,5973,263.41888,Health & Fitness,12+,9,0,0,16.0,0,2511,3
SociEATy: Non-Diet Wellness,0.0,4.70866,127,60.283904,Health & Fitness,17+,1,0,0,13.4,0,708,226
The Vitamin Shoppe - VShoppe,0.0,4.82015,40313,69.435392,Health & Fitness,4+,1,0,0,15.6,0,3306,19
meOrigin: daily wellness,0.0,4.81684,475,116.59264,Health & Fitness,4+,1,0,0,14.0,0,1240,589
Walkingspree,0.0,4.6634,4284,89.445376,Health & Fitness,4+,10,0,0,12.0,0,3122,50
Nouri Wellness,0.0,5,6,19.375104,Health & Fitness,4+,1,0,0,13.0,0,492,274
EasyWellness,0.0,4.91892,37,172.555264,Health & Fitness,4+,1,0,0,13.0,0,1522,1131
Soothe: Wellness On Demand,0.0,4.68341,13358,147.464192,Health & Fitness,4+,2,0,0,14.0,0,4296,6
Terryberry Be Well,0.0,4.62083,32700,91.623424,Health & Fitness,4+,16,0,0,16.0,0,4241,15
LiveWell with Advocate Aurora,0.0,4.69241,163147,166.995968,Medical,12+,2,0,0,16.2,0,3906,199
°degree Wellness,0.0,5,6,125.995008,Health & Fitness,4+,17,0,0,14.0,0,2469,410
SIX Emotional Wellness Tracker,0.0,4.48276,58,200.433664,Health & Fitness,4+,1,0,0,16.0,0,868,16
Embr Wave 1: Thermal Wellness,0.0,4.77783,2102,87.337984,Health & Fitness,4+,1,0,0,11.4,0,2925,1165
iHerb: Vitamins & Supplements,0.0,4.79974,164178,109.370368,Shopping,4+,23,0,0,15.0,0,4482,6
Kun Being: Workforce Wellness,0.0,4.42856,7,52.8384,Health & Fitness,4+,1,0,0,13.0,0,1403,245
Flourish: 24/7 Wellness Buddy,0.0,4.96474,312,156.982272,Health & Fitness,4+,1,0,0,15.0,0,665,1
Nike Training Club,0.0,4.84761,270589,257.002496,Health & Fitness,4+,17,0,0,17.0,0,6153,9
Kris Carr,0.0,5,50,128.251904,Lifestyle,12+,1,0,0,16.0,0,365,0
SHA Wellness Clinic,0.0,4.59999,5,38.81472,Health & Fitness,17+,1,0,0,12.0,0,2696,275
Vivoo: Your Wellness Platform,0.0,4.87445,2485,230.444032,Health & Fitness,12+,1,0,0,15.6,0,2610,1
HARVEST wellness center,0.0,5,1,128.840704,Health & Fitness,4+,17,0,0,14.0,0,2495,65
Revitalize Wellness,0.0,4.9,100,107.06944,Lifestyle,4+,22,0,0,15.0,0,1876,217
SoWa Health + Wellness.,0.0,4.59551,89,108.399616,Health & Fitness,17+,8,0,0,15.0,0,654,47
EGYM Wellpass,0.0,4.42856,14,163.310592,Health & Fitness,12+,2,0,0,15.0,0,2534,0
Walking on Earth (WONE),0.0,4.42856,7,205.766656,Lifestyle,12+,1,0,0,15.1,0,1749,2
BodyWave: Health Tracker,0.0,4.5827,7364,332.448768,Health & Fitness,4+,5,0,0,14.0,0,596,8
MyRepeat: Patient Rewards,0.0,4.94234,16892,119.641088,Health & Fitness,17+,1,0,0,14.0,0,841,0
Next|Health,0.0,4.17856,28,23.779328,Health & Fitness,4+,1,0,0,15.1,0,2671,0
CARROT Wellness,0.0,4.42778,2347,88.30976,Health & Fitness,4+,1,0,0,16.0,0,4004,2
iTOVi,0.0,4.6801,4689,283.849728,Health & Fitness,4+,1,0,0,15.6,0,3694,2
AlwaysOn Wellness,0.0,4.03465,2049,149.742592,Health & Fitness,12+,2,0,0,16.0,0,3935,6
Practice Better,0.0,3.66056,1691,145.913856,Health & Fitness,12+,1,0,0,12.2,0,2664,13
St. Jude Wellness Center,0.0,5,1,129.717248,Health & Fitness,4+,17,0,0,14.0,0,1036,65
Alaveda,0.0,4.2806,670,9.803776,Health & Fitness,12+,1,0,0,12.1,0,2897,8
LifeSpeak,0.0,5,5,107.357184,Education,12+,1,0,0,15.1,0,2393,52
Peak Health & Wellness Center,0.0,4.7619,294,108.058624,Health & Fitness,4+,1,0,0,14.0,0,1707,63
"Holos, your wellness journey",0.0,5,2,32.395264,Health & Fitness,4+,1,0,0,13.4,0,2351,15
GNC LiveWell,0.0,4.47387,10026,69.66784,Shopping,4+,1,0,0,14.0,0,5417,34
MaryRuth’s,0.0,4.90653,3980,57.485312,Shopping,4+,1,0,0,15.1,0,2203,1
Stressbusters Wellness,0.0,4.69231,13,28.243968,Health & Fitness,17+,1,0,0,13.4,0,4468,245
Visera Link,0.0,4.61111,198,145.503232,Health & Fitness,4+,10,0,0,17.0,0,890,10
Ohio State: Wellness,0.0,4.4375,16,92.708864,Education,4+,1,0,0,15.0,0,2123,972
Serenity: Wellness Tracker,0.0,3.86802,394,116.250624,Health & Fitness,4+,1,0,0,18.0,0,3651,283
Stay Well Park MGM,0.0,5,1,29.57824,Lifestyle,4+,1,0,0,8.0,0,2989,2989
Manifesting Perfect Wellness,0.0,4.77419,31,219.204608,Lifestyle,4+,1,0,0,11.0,0,1814,1734
Blue Wellness Rewards,0.0,4.33333,30,40.363008,Health & Fitness,17+,1,0,0,15.1,0,1433,6
Sessions Wellness Studio,0.0,5,4,51.958784,Health & Fitness,4+,6,0,0,11.0.0,0,1363,580
Engage Wellbeing,0.0,4.75715,26337,122.315776,Medical,17+,15,0,0,16.0,0,2984,3
Wellness Reimagined,0.0,5,1,70.700032,Health & Fitness,4+,3,0,0,16.0,0,1234,3
The Wellness Centre,0.0,4,1,124.213248,Health & Fitness,4+,17,0,0,14.0,0,3822,183
Upful Blends,0.0,4.94137,614,58.5472,Shopping,4+,27,0,0,15.1,0,2087,8
UBYou Campus Wellness,0.0,4.55556,9,93.725696,Health & Fitness,4+,1,0,0,13.0,0,1174,19
Reju | Wellness & Therapy,0.0,4.80952,63,70.974464,Health & Fitness,4+,1,0,0,13.2,0,2109,296
Alight Well,0.0,4.72036,1577,67.173376,Health & Fitness,12+,1,0,0,12.4,0,2290,82
Lifeline Wellness,0.0,5,2,188.532736,Lifestyle,4+,1,0,0,14.0,0,242,0
WealthOnWellness,0.0,4.63636,11,43.2384,Business,4+,1,0,0,9.0,0,2455,198
Fullscript,0.0,4.92598,82938,73.58464,Health & Fitness,17+,1,0,0,15.1,0,945,2
Health Meets Wellness,0.0,5,4,79.985664,Health & Fitness,17+,1,0,0,16.0,0,791,314
RxWell,0.0,4.46565,393,79.650816,Health & Fitness,4+,1,0,0,13,0,1935,342
Tapping with T,0.0,5,25,49.586176,Health & Fitness,4+,1,0,0,15.0,0,1178,14
EMPWR by Wellness,0.0,4.5,8,149.525504,Health & Fitness,12+,1,0,0,12.0,0,460,1
Wellness Community,0.0,4.5,2,42.405888,Health & Fitness,4+,1,0,0,13.0,0,602,413
Vyfy Wellness Club,0.0,5,1,114.552832,Health & Fitness,4+,1,0,0,11.0,0,1533,1343
LIFT Wellness,0.0,5,1,11.665408,Health & Fitness,4+,1,0,0,12.0,0,962,20
Spree: Social Health Shopping,0.0,5,13,107.036672,Shopping,12+,1,0,0,17.0,0,1570,624
Goodville: Farm Game Adventure,0.0,4.59159,39993,551.400448,Games,12+,8,0,0,12.0,1,1835,19
LiveWell App,0.0,5,6,39.181312,Health & Fitness,4+,5,0,0,16.6,0,931,43
Beyond Body,0.0,4.23407,5857,34.174976,Health & Fitness,4+,1,0,0,13.4,0,1687,84
Bodifi Wellness,0.0,4.93243,74,100.47488,Health & Fitness,4+,1,0,0,14.0,0,1064,244
KSU REC-WELLNESS,0.0,4.5,2,44.913664,Health & Fitness,4+,1,0,0,14.0,0,1920,473
Bravo Wellness Program App,0.0,4.2,5,38.054912,Health & Fitness,17+,1,0,0,15.0,0,889,295
Lume: Stress & Wellness Coach,0.0,5,1,23.134208,Health & Fitness,12+,1,0,0,13.4,0,456,107
Cacti Wellness,0.0,4.84999,20,50.847744,Health & Fitness,4+,1,0,0,15.0,0,1745,426
Healing Arts Massage&Wellness,0.0,5,1,132.314112,Health & Fitness,4+,17,0,0,14.0,0,1802,68
Avibra: Well-Being & Benefits,0.0,4.93783,8334,100.528128,Health & Fitness,4+,1,0,0,14.0,0,2495,219
SFSU Mashouf Wellness Center,0.0,5,6,44.827648,Health & Fitness,17+,1,0,0,14.0,0,2221,474
Journey of Intrinsic Health,0.0,4.95833,96,104.707072,Health & Fitness,12+,1,0,0,16.0,0,1449,40
Rally®,0.0,4.68168,49090,149.050368,Health & Fitness,12+,2,0,0,14.0,0,3796,450
Wellbeats,0.0,3.22222,36,93.121536,Health & Fitness,4+,1,0,0,15.1,0,3571,25
HeiaHeia,0.0,4.69663,89,35.770368,Health & Fitness,4+,21,0,0,14.0,0,4339,6
Berry - Wellness,0.0,4.69055,1228,43.536384,Health & Fitness,17+,1,0,0,13.4,0,457,279
Anecdote: Wellness Companion,0.0,5,2,67.449856,Health & Fitness,17+,1,0,0,15.1,0,7,6
Results Wellness Lifestyle,0.0,5,3,231.906304,Health & Fitness,17+,1,0,0,13.0,0,2368,2
FX Well+,0.0,4.77966,59,184.605696,Health & Fitness,4+,1,0,0,15.1,0,1051,32
ThinkUp-Daily Affirmations app,0.0,4.74616,7422,144.242688,Health & Fitness,4+,1,0,0,17.6,0,3998,108
Wellness Coach - MyHealth,0.0,4.125,64,63.104,Health & Fitness,12+,6,0,0,9.0,0,4481,26
J Wellness,0.0,4,4,25.778176,Health & Fitness,17+,1,0,0,12.0,0,1256,18
Ease Wellness,0.0,5,1,60.832768,Health & Fitness,4+,6,0,0,11.0.0,0,973,271
NavegaWell,0.0,5,1,5.540864,Health & Fitness,4+,1,0,0,16.6,0,1930,17
Create Healthy Wellness Center,0.0,3,3,40.269824,Health & Fitness,4+,1,0,0,13.0,0,1500,91
For Wellness,0.0,4.83721,43,51.678208,Food & Drink,4+,27,0,0,15.1,0,762,5
YogaSix,0.0,4.8665,16832,159.543296,Health & Fitness,12+,1,0,0,16.0,0,2535,23
Khushi (CWC),0.0,5,2,76.47232,Health & Fitness,12+,1,0,0,13.0,0,1341,482
Alive by Whitney Simmons,0.0,4.90097,41800,128.61952,Health & Fitness,4+,1,0,0,15.0,0,2127,6
MedPass Plans,0.0,4.91489,47,204.961792,Health & Fitness,12+,1,0,0,13.0,0,611,195
creACTive Wellness Center,0.0,5,3,31.437824,Health & Fitness,4+,6,0,0,9.0.0,0,1779,1778
Elect Wellness,0.0,5,3,13.17376,Health & Fitness,4+,1,0,0,12.0,0,2541,406
Smile Wellness,0.0,5,1,62.859264,Health & Fitness,4+,0,0,0,16.6,0,317,14
Baby2Body: Pregnancy Wellness,0.0,4.67753,5430,268.504064,Health & Fitness,12+,1,0,0,14.0,0,3438,1
Anyo for wellness,0.0,5,2,80.930816,Health & Fitness,4+,1,0,0,15.1,0,807,80
Noom Vibe: Steps with Friends,0.0,4.71589,18623,334.15168,Health & Fitness,12+,1,0,0,16.0,0,1500,131
NEUAGE Mobile,0.0,5,2,70.762496,Lifestyle,12+,1,0,0,13.0,0,223,218
NeuraMind: AI Mental Wellness,0.0,5,6,53.837824,Health & Fitness,12+,12,0,0,13.4,0,500,300
My Well-Being Index,0.0,3.76923,13,9.560064,Health & Fitness,17+,3,0,0,12.0,0,2995,562
نفس - Nafas,0.0,4.55319,329,189.7984,Health & Fitness,4+,2,0,0,16.6,0,2193,4
CenterPoint Wellness,0.0,5,3,132.158464,Health & Fitness,4+,17,0,0,14.0,0,3004,70
My Wellness Solutions,0.0,5,2,99.405824,Health & Fitness,12+,1,0,0,14.0,0,1662,308
Mindbase | Health and Wellness,0.0,4.16667,6,8.22272,Health & Fitness,4+,6,0,0,15.6,0,1191,10
Unleash Health,0.0,5,4,268.292096,Health & Fitness,17+,1,0,0,17.1,0,78,2
LIAISON HEALTH & WELLNESS,0.0,5,47,132.160512,Health & Fitness,4+,1,0,0,14.0,0,510,16
Key Studios & Wellness,0.0,5,1,94.728192,Health & Fitness,4+,1,0,0,15.0,0,183,76
Ohms: Daily Mood & Wellness,0.0,4.875,104,124.391424,Health & Fitness,4+,1,0,0,16,0,1079,195
Treo Wellness,0.0,5,8,37.060608,Health & Fitness,4+,1,0,0,13.4,0,423,166
Haute Wellness,0.0,4.95238,21,8.065024,Health & Fitness,17+,1,0,0,16.1,0,809,559
WellSteps,0.0,4.04762,42,16.140288,Health & Fitness,4+,1,0,0,13.0,0,4064,209
Onward by NeuroFlow,0.0,4.63705,2656,113.655808,Health & Fitness,12+,2,0,0,13.0,0,2969,6
Peak Health & Wellness MSLA,0.0,4.7839,634,107.08992,Health & Fitness,4+,1,0,0,14.0,0,1207,64
Sprout at Work,0.0,4.81663,5328,39.276544,Health & Fitness,12+,8,0,0,12.4,0,4122,36
Sonic Boom Wellness,0.0,2.77778,63,98.771968,Health & Fitness,4+,1,0,0,15.6,0,3061,7
YOUNIQUE WELLNESS,0.0,5,3,79.50336,Health & Fitness,4+,16,0,0,9.0,0,3565,2687
Water and Wellness,0.0,4.96774,62,116.946944,Health & Fitness,4+,22,0,0,15.0,0,1429,61
Hypnosis for Health & Wellness,0.0,4.7,40,27.905024,Health & Fitness,17+,1,0,0,8.0,0,3307,2895
eMoods Wellness Tracker,0.0,4.78735,174,49.206272,Lifestyle,4+,1,0,0,12.0,0,2048,400
MyWellPortal,0.0,3.97059,34,46.327808,Health & Fitness,12+,1,0,0,13.0,0,2906,54
EQWELL,0.0,5,1,38.019072,Health & Fitness,17+,1,0,0,13.4,0,360,2
The HEAL Wellness Platform,0.0,5,1,24.237056,Health & Fitness,4+,1,0,0,14.0,0,1079,342
ZON Health - Premium Wellness,0.0,5,2,32.933888,Health & Fitness,17+,1,0,0,15.5,0,821,257
RestFuel Wellness Studio,0.0,5,1,76.337152,Lifestyle,4+,1,0,0,13.0,0,623,100
Curio Wellness,0.0,3.75,4,69.098496,Health & Fitness,17+,1,0,0,11.0,0,1343,496
Longevity Wellness Hub,0.0,5,2,57.119744,Health & Fitness,4+,1,0,0,15.1,0,373,47
Pulsetto Wellness,0.0,4.73189,2637,137.35936,Lifestyle,4+,1,0,0,15.6,0,1181,14
Wellframe,0.0,4.75311,10377,94.143488,Medical,17+,3,0,0,17.0,0,4748,56
MORE Wellness,0.0,5,9,46.094336,Health & Fitness,4+,1,0,0,13.0,0,917,36
Wellness360,0.0,4,1,53.746688,Health & Fitness,17+,1,0,0,15.1,0,534,23
Positive Daily Affirmations ·,0.0,4.80356,56,32.57856,Lifestyle,4+,1,0,0,12.4,0,1241,856
OSIM Well-Being,0.0,5,1,245.271552,Health & Fitness,4+,4,0,0,14.0,0,1396,27
LiveHealth Online Mobile,0.0,4.904,82449,42.58816,Medical,12+,2,0,0,15.0,0,4414,5
Antistress - Relaxing games,0.0,4.80396,76819,239.396864,Games,4+,1,0,0,12.5,0,3194,19
Found It! Hidden Object Game,0.0,4.7626,140153,527.200256,Games,17+,8,0,0,13.0,1,1126,5
Feelsy: Stress Relief · Relax,0.0,4.68925,105753,365.674496,Health & Fitness,4+,9,0,0,13.4,0,1529,153
Hex: Anxiety Relief Relax Game,0.0,4.82176,10761,165.612544,Games,4+,8,0,0,12.0,1,3012,631
Destress Relaxing Games,0.0,4.70144,6096,189.530112,Games,12+,1,0,0,13.0,0,594,32
Triple A - Touch Visualizer,0.0,4.72389,7736,72.016896,Entertainment,4+,2,0,0,15.6,0,3920,96
Satiszone: Perfect ASMR Tidy,0.0,4.84604,27338,1057.226752,Games,4+,8,0,0,13.0,0,358,110
My Oasis: Anxiety Relief Game,0.0,4.66667,9195,320.5376,Games,4+,14,0,0,12.0,1,2961,401
Zen Word® - Relax Puzzle Game,0.0,4.89283,331332,360.674304,Games,12+,25,0,0,15.0,0,1038,5
Star Art: Drawing & Relaxing,0.0,4.68593,25577,348.870656,Games,12+,19,0,0,13.0,0,1716,400
Slices: Relax Puzzle Game,0.0,4.57589,320986,605.886464,Games,12+,38,0,0,13.0,0,2983,631
iBreathe – Relax and Breathe,0.0,4.86512,17208,19.01568,Health & Fitness,4+,1,0,0,17.0,0,2934,16
DIY Projects - Art Puzzle Game,0.0,4.61782,9938,447.408128,Games,4+,32,0,0,14.0,1,1019,28
Zen Match - Relaxing Puzzle,0.0,4.57822,254516,294.070272,Games,12+,19,0,0,13.0,0,1597,8
Forest Island,0.0,4.78873,23557,902.080512,Games,12+,14,0,0,13.0,0,1492,0
Lola: Stream Lofi Music,0.0,4.83564,3322,227.654656,Health & Fitness,4+,1,0,0,13.0,0,1357,3
ASMR Studio 3D: Ultimate Relax,0.0,4.59602,64567,203.737088,Games,12+,8,0,0,13.0,0,1658,182
Word Lanes: Relaxing Puzzles,0.0,4.66011,41181,258.065408,Games,4+,11,0,0,13.0,1,1917,88
Paint by Number Oil: Hey Color,0.0,4.73684,160959,462.086144,Games,17+,13,0,0,14.0,1,2418,279
Water Sort Puzzle,0.0,4.71434,324228,243.41504,Games,12+,6,0,0,13.0,1,1973,96
Solitaire Relax®: Classic Card,0.0,4.70441,147626,194.915328,Games,4+,13,0,0,13.0,0,910,77
Ryahs Rhythm: Relaxing Games,0.0,4.89641,946,328.522752,Games,4+,1,0,0,14.0,1,1419,9
Relax with AJ,2.99,4.86207,29,80.817152,Medical,4+,1,0,0,12.4,0,6127,758
Redecor - Home Design Game,0.0,4.7182,266721,175.254528,Games,12+,1,0,0,12.4,1,2050,8
Pondlife — Relaxing Fish Game,0.0,4.84401,5667,614.032384,Games,4+,11,0,0,14.1,1,246,0
Word Tiles: Relax n Refresh,0.0,4.69583,17915,224.002048,Games,4+,1,0,0,13.0,0,2369,23
Breathwrk: Breathing Exercises,0.0,4.76643,17969,679.1168,Health & Fitness,12+,1,0,0,17.6,0,2198,48
Vibro Massage: Relaxing Feel,0.0,1,2,46.066688,Health & Fitness,17+,1,0,0,16.0,0,113,108
Happy Color by Numbers Game,0.0,4.80198,3203237,376.71936,Games,17+,20,0,0,13.0,0,2670,8
Laser: Relaxing & Anti-Stress,0.0,4.617,10752,168.426496,Games,4+,20,0,0,13.0,1,2528,89
Fluid Simulation,0.0,4.88063,83280,90.595328,Entertainment,4+,30,0,0,13.0,0,2557,3
Hidden Objects: Relax Puzzle,0.0,4.74956,13033,155.195392,Games,12+,24,0,0,15.0,0,1246,110
I Love Hue,0.0,4.89853,47943,48.278528,Games,4+,10,0,0,8.0,1,3220,1087
Calm Radio - Music to Relax,0.0,4.64701,3748,136.782848,Music,12+,10,0,0,12.0,0,4064,14
Maze: Puzzle and Relaxing Game,0.0,4.56475,1135,240.615424,Games,4+,8,0,0,12.5,1,1360,49
"Relax Sounds - Relaxing Nature & Ambient Melodies - Help for Better Sleep, Baby Calming, White Noise, Meditation & Yoga",0.0,4.75691,2316,66.363392,Health & Fitness,4+,8,0,0,8.0,0,4352,3629
Zen Color - Color By Number,0.0,4.81207,342076,244.677632,Games,12+,25,0,0,15.0,0,1700,14
Jellyfish Heaven - Relax Time,0.0,4.19902,412,80.196608,Entertainment,4+,2,0,0,11.0,0,4824,934
Relax: Meditation & Breathing,0.0,4.90323,62,75.687936,Health & Fitness,4+,1,0,0,9.0,0,2145,2096
BlessedPath: Stress Relief,0.0,4.66198,12230,669.059072,Health & Fitness,4+,16,0,0,16.0,0,2591,93
Flow Free,0.0,4.78558,374973,71.483392,Games,4+,11,0,0,12.0,1,4914,272
ASMR Simulator-Makeover&Relax,0.0,4.51549,26895,316.079104,Games,12+,1,0,0,13.0,0,1218,86
"Dot Connect: Antistress, Relax",0.0,4.57143,42,97.455104,Games,4+,1,0,0,11.0,1,3270,1226
Cradle of Empires・Match 3 game,0.0,4.58364,34365,274.072576,Games,4+,14,0,0,12.0,1,4186,19
"Relax: sleep, meditation",0.0,5,7,66.696192,Health & Fitness,4+,1,0,0,13.0,0,311,91
Sandbox - Pixel Art Coloring,0.0,4.73479,970261,20.716544,Entertainment,4+,7,0,0,9.0,0,3092,107
Infinity Loop: Relaxing Puzzle,0.0,4.19784,647,103.896064,Games,4+,17,0,0,12,1,3892,394
